name	preview	download
Krub-MediumItalic	https://fonts.google.com/specimen/Krub	https://raw.githubusercontent.com/google/fonts/main/ofl/krub/Krub-MediumItalic.ttf
Krub-ExtraLightItalic	https://fonts.google.com/specimen/Krub	https://raw.githubusercontent.com/google/fonts/main/ofl/krub/Krub-ExtraLightItalic.ttf
Krub-LightItalic	https://fonts.google.com/specimen/Krub	https://raw.githubusercontent.com/google/fonts/main/ofl/krub/Krub-LightItalic.ttf
Krub-Italic	https://fonts.google.com/specimen/Krub	https://raw.githubusercontent.com/google/fonts/main/ofl/krub/Krub-Italic.ttf
Krub-Bold	https://fonts.google.com/specimen/Krub	https://raw.githubusercontent.com/google/fonts/main/ofl/krub/Krub-Bold.ttf
Hanalei-Regular	https://fonts.google.com/specimen/Hanalei	https://raw.githubusercontent.com/google/fonts/main/ofl/hanalei/Hanalei-Regular.ttf
AlegreyaSans-BlackItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-BlackItalic.ttf
AlegreyaSans-Medium	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Medium.ttf
AlegreyaSans-ExtraBoldItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-ExtraBoldItalic.ttf
AlegreyaSans-ThinItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-ThinItalic.ttf
AlegreyaSans-BoldItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-BoldItalic.ttf
AlegreyaSans-Light	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Light.ttf
AlegreyaSans-LightItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-LightItalic.ttf
AlegreyaSans-Regular	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Regular.ttf
AlegreyaSans-Black	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Black.ttf
AlegreyaSans-Italic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Italic.ttf
AlegreyaSans-ExtraBold	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-ExtraBold.ttf
AlegreyaSans-Bold	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Bold.ttf
AlegreyaSans-Thin	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-Thin.ttf
AlegreyaSans-MediumItalic	https://fonts.google.com/specimen/Alegreya+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/alegreyasans/AlegreyaSans-MediumItalic.ttf
ChakraPetch-BoldItalic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-BoldItalic.ttf
ChakraPetch-Regular	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-Regular.ttf
ChakraPetch-SemiBoldItalic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-SemiBoldItalic.ttf
ChakraPetch-ExtraLight	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-ExtraLight.ttf
ChakraPetch-Bold	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-Bold.ttf
ChakraPetch-Italic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-Italic.ttf
ChakraPetch-MediumItalic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-MediumItalic.ttf
ChakraPetch-ExtraLightItalic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-ExtraLightItalic.ttf
ChakraPetch-Light	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-Light.ttf
ChakraPetch-SemiBold	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-SemiBold.ttf
ChakraPetch-Medium	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-Medium.ttf
ChakraPetch-LightItalic	https://fonts.google.com/specimen/Chakra+Petch	https://raw.githubusercontent.com/google/fonts/main/ofl/chakrapetch/ChakraPetch-LightItalic.ttf
McLaren-Regular	https://fonts.google.com/specimen/Mc+Laren	https://raw.githubusercontent.com/google/fonts/main/ofl/mclaren/McLaren-Regular.ttf
Rambla-Italic	https://fonts.google.com/specimen/Rambla	https://raw.githubusercontent.com/google/fonts/main/ofl/rambla/Rambla-Italic.ttf
Rambla-BoldItalic	https://fonts.google.com/specimen/Rambla	https://raw.githubusercontent.com/google/fonts/main/ofl/rambla/Rambla-BoldItalic.ttf
Rambla-Regular	https://fonts.google.com/specimen/Rambla	https://raw.githubusercontent.com/google/fonts/main/ofl/rambla/Rambla-Regular.ttf
Rambla-Bold	https://fonts.google.com/specimen/Rambla	https://raw.githubusercontent.com/google/fonts/main/ofl/rambla/Rambla-Bold.ttf
Amiko-Bold	https://fonts.google.com/specimen/Amiko	https://raw.githubusercontent.com/google/fonts/main/ofl/amiko/Amiko-Bold.ttf
Amiko-Regular	https://fonts.google.com/specimen/Amiko	https://raw.githubusercontent.com/google/fonts/main/ofl/amiko/Amiko-Regular.ttf
Amiko-SemiBold	https://fonts.google.com/specimen/Amiko	https://raw.githubusercontent.com/google/fonts/main/ofl/amiko/Amiko-SemiBold.ttf
Cinzel-Black	https://fonts.google.com/specimen/Cinzel	https://raw.githubusercontent.com/google/fonts/main/ofl/cinzel/static/Cinzel-Black.ttf
Cinzel-Bold	https://fonts.google.com/specimen/Cinzel	https://raw.githubusercontent.com/google/fonts/main/ofl/cinzel/static/Cinzel-Bold.ttf
Cinzel-Regular	https://fonts.google.com/specimen/Cinzel	https://raw.githubusercontent.com/google/fonts/main/ofl/cinzel/static/Cinzel-Regular.ttf
Mandali-Regular	https://fonts.google.com/specimen/Mandali	https://raw.githubusercontent.com/google/fonts/main/ofl/mandali/Mandali-Regular.ttf
NanumMyeongjo-Bold	https://fonts.google.com/specimen/Nanum+Myeongjo	https://raw.githubusercontent.com/google/fonts/main/ofl/nanummyeongjo/NanumMyeongjo-Bold.ttf
NanumMyeongjo-Regular	https://fonts.google.com/specimen/Nanum+Myeongjo	https://raw.githubusercontent.com/google/fonts/main/ofl/nanummyeongjo/NanumMyeongjo-Regular.ttf
NanumMyeongjo-ExtraBold	https://fonts.google.com/specimen/Nanum+Myeongjo	https://raw.githubusercontent.com/google/fonts/main/ofl/nanummyeongjo/NanumMyeongjo-ExtraBold.ttf
Mako-Regular	https://fonts.google.com/specimen/Mako	https://raw.githubusercontent.com/google/fonts/main/ofl/mako/Mako-Regular.ttf
Gupter-Medium	https://fonts.google.com/specimen/Gupter	https://raw.githubusercontent.com/google/fonts/main/ofl/gupter/Gupter-Medium.ttf
Gupter-Bold	https://fonts.google.com/specimen/Gupter	https://raw.githubusercontent.com/google/fonts/main/ofl/gupter/Gupter-Bold.ttf
Gupter-Regular	https://fonts.google.com/specimen/Gupter	https://raw.githubusercontent.com/google/fonts/main/ofl/gupter/Gupter-Regular.ttf
BenchNine-Regular	https://fonts.google.com/specimen/Bench+Nine	https://raw.githubusercontent.com/google/fonts/main/ofl/benchnine/BenchNine-Regular.ttf
BenchNine-Bold	https://fonts.google.com/specimen/Bench+Nine	https://raw.githubusercontent.com/google/fonts/main/ofl/benchnine/BenchNine-Bold.ttf
BenchNine-Light	https://fonts.google.com/specimen/Bench+Nine	https://raw.githubusercontent.com/google/fonts/main/ofl/benchnine/BenchNine-Light.ttf
ArchitectsDaughter-Regular	https://fonts.google.com/specimen/Architects+Daughter	https://raw.githubusercontent.com/google/fonts/main/ofl/architectsdaughter/ArchitectsDaughter-Regular.ttf
NovaCut	https://fonts.google.com/specimen/Nova+Cut	https://raw.githubusercontent.com/google/fonts/main/ofl/novacut/NovaCut.ttf
SedanSC-Regular	https://fonts.google.com/specimen/Sedan+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/sedansc/SedanSC-Regular.ttf
Strait-Regular	https://fonts.google.com/specimen/Strait	https://raw.githubusercontent.com/google/fonts/main/ofl/strait/Strait-Regular.ttf
FiraSans-Thin	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Thin.ttf
FiraSans-ExtraLightItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-ExtraLightItalic.ttf
FiraSans-LightItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-LightItalic.ttf
FiraSans-Medium	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Medium.ttf
FiraSans-BoldItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-BoldItalic.ttf
FiraSans-Bold	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Bold.ttf
FiraSans-ExtraLight	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-ExtraLight.ttf
FiraSans-ThinItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-ThinItalic.ttf
FiraSans-MediumItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-MediumItalic.ttf
FiraSans-BlackItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-BlackItalic.ttf
FiraSans-Light	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Light.ttf
FiraSans-Black	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Black.ttf
FiraSans-ExtraBold	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-ExtraBold.ttf
FiraSans-SemiBold	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-SemiBold.ttf
FiraSans-SemiBoldItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-SemiBoldItalic.ttf
FiraSans-ExtraBoldItalic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-ExtraBoldItalic.ttf
FiraSans-Regular	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Regular.ttf
FiraSans-Italic	https://fonts.google.com/specimen/Fira+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/firasans/FiraSans-Italic.ttf
EkMukta-Light	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-Light.ttf
EkMukta-ExtraBold	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-ExtraBold.ttf
EkMukta-Bold	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-Bold.ttf
EkMukta-Medium	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-Medium.ttf
EkMukta-ExtraLight	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-ExtraLight.ttf
EkMukta-Regular	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-Regular.ttf
EkMukta-SemiBold	https://fonts.google.com/specimen/Ek+Mukta	https://raw.githubusercontent.com/google/fonts/main/ofl/ekmukta/EkMukta-SemiBold.ttf
AkayaTelivigala-Regular	https://fonts.google.com/specimen/Akaya+Telivigala	https://raw.githubusercontent.com/google/fonts/main/ofl/akayatelivigala/AkayaTelivigala-Regular.ttf
Asset-Regular	https://fonts.google.com/specimen/Asset	https://raw.githubusercontent.com/google/fonts/main/ofl/asset/Asset-Regular.ttf
Dhyana-Regular	https://fonts.google.com/specimen/Dhyana	https://raw.githubusercontent.com/google/fonts/main/ofl/dhyana/Dhyana-Regular.ttf
Dhyana-Bold	https://fonts.google.com/specimen/Dhyana	https://raw.githubusercontent.com/google/fonts/main/ofl/dhyana/Dhyana-Bold.ttf
Baumans-Regular	https://fonts.google.com/specimen/Baumans	https://raw.githubusercontent.com/google/fonts/main/ofl/baumans/Baumans-Regular.ttf
IMFeGPsc28P	https://fonts.google.com/specimen/IMFe+GPsc+28P	https://raw.githubusercontent.com/google/fonts/main/ofl/imfellgreatprimersc/IMFeGPsc28P.ttf
SairaExtraCondensed-Thin	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Thin.ttf
SairaExtraCondensed-Light	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Light.ttf
SairaExtraCondensed-Bold	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Bold.ttf
SairaExtraCondensed-Medium	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Medium.ttf
SairaExtraCondensed-ExtraLight	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-ExtraLight.ttf
SairaExtraCondensed-SemiBold	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-SemiBold.ttf
SairaExtraCondensed-Regular	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Regular.ttf
SairaExtraCondensed-ExtraBold	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-ExtraBold.ttf
SairaExtraCondensed-Black	https://fonts.google.com/specimen/Saira+Extra+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairaextracondensed/SairaExtraCondensed-Black.ttf
Quicksand-Bold	https://fonts.google.com/specimen/Quicksand	https://raw.githubusercontent.com/google/fonts/main/ofl/quicksand/static/Quicksand-Bold.ttf
Quicksand-Medium	https://fonts.google.com/specimen/Quicksand	https://raw.githubusercontent.com/google/fonts/main/ofl/quicksand/static/Quicksand-Medium.ttf
Quicksand-Regular	https://fonts.google.com/specimen/Quicksand	https://raw.githubusercontent.com/google/fonts/main/ofl/quicksand/static/Quicksand-Regular.ttf
Quicksand-Light	https://fonts.google.com/specimen/Quicksand	https://raw.githubusercontent.com/google/fonts/main/ofl/quicksand/static/Quicksand-Light.ttf
Bentham-Regular	https://fonts.google.com/specimen/Bentham	https://raw.githubusercontent.com/google/fonts/main/ofl/bentham/Bentham-Regular.ttf
Creepster-Regular	https://fonts.google.com/specimen/Creepster	https://raw.githubusercontent.com/google/fonts/main/ofl/creepster/Creepster-Regular.ttf
Dangrek	https://fonts.google.com/specimen/Dangrek	https://raw.githubusercontent.com/google/fonts/main/ofl/dangrek/Dangrek.ttf
Kalam-Regular	https://fonts.google.com/specimen/Kalam	https://raw.githubusercontent.com/google/fonts/main/ofl/kalam/Kalam-Regular.ttf
Kalam-Light	https://fonts.google.com/specimen/Kalam	https://raw.githubusercontent.com/google/fonts/main/ofl/kalam/Kalam-Light.ttf
Kalam-Bold	https://fonts.google.com/specimen/Kalam	https://raw.githubusercontent.com/google/fonts/main/ofl/kalam/Kalam-Bold.ttf
KulimPark-Italic	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-Italic.ttf
KulimPark-Regular	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-Regular.ttf
KulimPark-Bold	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-Bold.ttf
KulimPark-ExtraLightItalic	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-ExtraLightItalic.ttf
KulimPark-Light	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-Light.ttf
KulimPark-BoldItalic	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-BoldItalic.ttf
KulimPark-SemiBold	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-SemiBold.ttf
KulimPark-ExtraLight	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-ExtraLight.ttf
KulimPark-SemiBoldItalic	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-SemiBoldItalic.ttf
KulimPark-LightItalic	https://fonts.google.com/specimen/Kulim+Park	https://raw.githubusercontent.com/google/fonts/main/ofl/kulimpark/KulimPark-LightItalic.ttf
SeoulHangangCondensed-ExtraBold	https://fonts.google.com/specimen/Seoul+Hangang+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulhangangcondensed/SeoulHangangCondensed-ExtraBold.ttf
